Month,0.03720780311268868
$T_{min}$ [$^oC$],0.02074402303612491
$T_{max}$ [$^oC$],-0.07864477498042563
$P$ [mm],0.004709700781511494
$P^{lag1}$ [mm],0.0045529405986464745
$P^{lag2}$ [mm],-0.000715072601520691
SM [mm],9.751102742452255e-05
$ET$ [mm],0.00030383643934598346
SF$^{lag1} [m^3/s]$,0.9174484207664511
SF$^{lag2} [m^3/s]$,0.021044203916319774
