Month,0.008487016127260398
$T_{min}$ [$^oC$],0.004085483273904199
$T_{max}$ [$^oC$],-0.014004617112789107
$P$ [mm],0.0034848537920869668
$P^{lag1}$ [mm],0.004604090568067628
$P^{lag2}$ [mm],-6.768751124077545e-06
Comal_SF$^{lag1} [m^3/s]$,1.1766410581243254
Comal_SF$^{lag2} [m^3/s]$,-0.19066113375699312
