iter	RMSE
120	0.3868172726
121	0.3850197826
122	0.3830954865
123	0.3818724157
124	0.3806197114
125	0.3789476241
126	0.3773720033
127	0.3761812136
128	0.374602351
129	0.3731078715
130	0.3717943055
131	0.3702675706
132	0.3688294606
133	0.3668440626
134	0.3654097137
135	0.3641627457
136	0.3630309817
137	0.3617465872
138	0.3605605738
139	0.3590833135
140	0.3574821554
141	0.3563577019
142	0.3546464293
143	0.3530816677
144	0.3522429425
145	0.3512766575
146	0.3498129874
147	0.3488352881
148	0.3474845791
149	0.3462769019
150	0.3449640666
151	0.3436227453
152	0.3423563496
153	0.3412158156
154	0.3400507938
155	0.3391378084
156	0.3379500478
157	0.3371252723
158	0.3360701629
159	0.3350087387
160	0.3336097479
161	0.3329100469
162	0.3321520927
163	0.3309835282
164	0.3301159197
165	0.3290969137
166	0.3284257505
167	0.3275209935
168	0.3269100361
169	0.3261227628
170	0.325315644
171	0.3242196465
172	0.3232277225
173	0.3226540801
174	0.3215548196
175	0.3202081176
176	0.3193630959
177	0.318452594
178	0.3176101712
179	0.3165919366
180	0.3158520087
181	0.3150388703
182	0.3142981249
183	0.3133881736
184	0.3124827909
185	0.3117548464
186	0.3106997757
187	0.3099689996
188	0.309085723
189	0.3083575111
190	0.3078235231
191	0.3071734534
192	0.3064432674
193	0.3058906241
194	0.3052513904
195	0.3045120549
196	0.3040055132
197	0.3028654151
198	0.3022265053
199	0.3008701528
200	0.300470479
201	0.2997808965
202	0.2987919431
203	0.2982716097
204	0.2977019129
205	0.2967744394
206	0.2957883387
207	0.2951265852
208	0.2945366502
209	0.2939105411
210	0.2933200876
211	0.2923535318
212	0.2914355628
213	0.2906951374
214	0.2896632256
215	0.28899685
216	0.2882519699
217	0.2875156202
218	0.2869214406
219	0.286654872
220	0.2861780744
221	0.2854231443
222	0.2846803227
223	0.2839381752
224	0.2834197294
225	0.2828052211
226	0.2818565506
227	0.281224379
228	0.2803203798
229	0.279581328
230	0.2791028272
231	0.278347304
232	0.2778845171
233	0.2773614602
234	0.2764484576
235	0.2755275981
236	0.2749044976
237	0.2744541441
238	0.2737862669
239	0.2728280912
240	0.2722185624
241	0.2715417338
242	0.2708402243
243	0.2701936291
244	0.2695290499
245	0.2688222628
246	0.2678954881
247	0.2670507715
248	0.2659911759
249	0.2651831668
250	0.26486275
251	0.2641706197
252	0.2635782974
253	0.2630956583
254	0.2625794613
255	0.2616946558
256	0.2611457316
257	0.2606624586
258	0.2600084423
259	0.2592044531
260	0.2585552998
261	0.2579312323
262	0.2573864687
263	0.2570265274
264	0.256233394
265	0.2555883548
266	0.2552031146
267	0.2544775076
268	0.2539666433
269	0.2534224968
270	0.2529431878
271	0.2523239497
272	0.251474912
273	0.2507680027
274	0.2505410599
275	0.250096867
276	0.2490037959
277	0.2484078689
278	0.248275722
279	0.2478189887
280	0.2470295042
281	0.2466295223
282	0.2457638242
283	0.2450905976
284	0.2441942073
285	0.2437995591
286	0.2433055456
287	0.242635395
288	0.2419138175
289	0.2413636549
290	0.2407338529
291	0.2400222678
292	0.239790589
293	0.239093514
294	0.2385111672
295	0.2377843674
296	0.2372790298
297	0.2365002026
298	0.2359271802
299	0.2351663608
300	0.2346152414
301	0.2339500489
302	0.2335987771
303	0.2326076698
304	0.2321934597
305	0.2314645769
306	0.2311118622
307	0.230231537
308	0.2296105727
309	0.2290367469
310	0.2284895947
311	0.2277981341
312	0.2270450721
313	0.2263858257
314	0.2259291807
315	0.2255591657
316	0.2251025651
317	0.2248633562
318	0.2242679874
319	0.2237401163
320	0.2231058147
321	0.2224327253
322	0.2220884724
323	0.2215208408
324	0.220840262
325	0.2206016794
326	0.2201654805
327	0.2195993898
328	0.2191365348
329	0.2187472692
330	0.218544263
331	0.2179418085
332	0.21740039
333	0.2169102607
334	0.2165599477
335	0.2161405639
336	0.2156916098
337	0.2148761826
338	0.2144064215
339	0.2138659808
340	0.2136468228
341	0.2133443075
342	0.2129111033
343	0.2123147694
344	0.2116683687
345	0.2114732761
346	0.2108787725
347	0.2105455036
348	0.2099775243
349	0.209555334
350	0.209093958
351	0.2086931393
352	0.2081650176
353	0.2077535385
354	0.2075641271
355	0.207160196
356	0.2065854523
357	0.2060493726
358	0.2058529929
359	0.2054169961
360	0.2051997145
361	0.2047612219
362	0.204404113
363	0.2038824033
364	0.2035493592
365	0.2031731365
366	0.2029795262
367	0.2025718005
368	0.2021926335
369	0.2020266344
370	0.2014678824
371	0.2012640896
372	0.2009284056
373	0.2005491031
374	0.2002819163
375	0.199840928
376	0.1994735432
377	0.1990395773
378	0.1986767306
379	0.1984716063
380	0.1981300355
381	0.1980690228
382	0.1977635628
383	0.197418306
384	0.19702793
385	0.1965056248
386	0.1959457632
387	0.1955275293
388	0.1953478748
389	0.1949054989
390	0.194561511
391	0.194117157
392	0.1937324284
393	0.1931056538
394	0.1926850723
395	0.1922334142
396	0.1915379359
397	0.1912598264
398	0.1908702949
399	0.1902903968
400	0.1901711453
401	0.1896392978
402	0.1892533506
403	0.1887345846
404	0.1886119558
405	0.1881658972
406	0.1874429859
407	0.1870861998
408	0.1867622203
409	0.1861736386
410	0.1857180138
411	0.185396293
412	0.1850628593
413	0.1844707898
414	0.1842585391
415	0.1836472659
416	0.1832603641
417	0.1832127173
418	0.1830550181
419	0.1829874401
420	0.1827425127
421	0.1821826469
422	0.181652
423	0.1811187978
424	0.1807403888
425	0.1804022327
426	0.1799804623
427	0.1797136791
428	0.1795780807
429	0.1792559056
430	0.1790550234
431	0.1786352001
432	0.178309259
433	0.1779205254
434	0.1775902404
435	0.177317847
436	0.1769062661
437	0.1766252231
438	0.1762136491
439	0.1757361674
440	0.1754291008
441	0.1750318452
442	0.1749693412
443	0.1745912299
444	0.1743619707
445	0.1740507116
446	0.1737987252
447	0.1732199335
448	0.1728377816
449	0.17227639
450	0.1718951118
451	0.1713831185
452	0.170929542
453	0.1708072587
454	0.1704462382
455	0.1701459377
456	0.1697778787
457	0.1694554993
458	0.1690449112
459	0.16862081
460	0.1680918669
461	0.1677098718
462	0.1676546977
463	0.1672952279
464	0.1670597361
465	0.1666559172
466	0.1664341936
467	0.1662459789
468	0.1661558432
469	0.1657455494
470	0.1656296548
471	0.1653040634
472	0.1649300947
473	0.1645144627
474	0.1641573473
475	0.1639075959
476	0.1636145374
477	0.1633568758
478	0.1630980818
479	0.1626615974
480	0.1624024565
481	0.1621770713
482	0.1618995058
483	0.1616745385
484	0.1613097586
485	0.1607833586
486	0.1604050402
487	0.1602750394
488	0.1598252157
489	0.1595467989
490	0.1591119089
491	0.1587990497
492	0.1585049061
493	0.1583785974
494	0.1581902188
495	0.1579447222
496	0.1577465328
497	0.1573578757
498	0.1572016706
499	0.1567967478
500	0.1564005815
501	0.1561210328
502	0.1558551997
503	0.1556949391
504	0.15532416
505	0.1552650006
506	0.1550582599
507	0.1547934902
508	0.1544514662
509	0.1541763071
510	0.1538852073
511	0.1535527993
512	0.1532706842
513	0.1530735436
514	0.153005917
515	0.1527326866
516	0.1526241671
517	0.1525821076
518	0.1520617914
519	0.1517984537
520	0.1516122279
521	0.1515597923
522	0.1512450856
523	0.1510373866
524	0.1507270588
525	0.1506719418
526	0.1504017723
527	0.1500433373
528	0.1497539681
529	0.1495560068
530	0.1492101429
531	0.1489087678
532	0.148624047
533	0.1484827754
534	0.1480833771
535	0.1477955031
536	0.1475504939
537	0.1474094916
538	0.1473408941
539	0.147022394
540	0.1468011065
541	0.1467447129
542	0.1462998184
543	0.1461157244
544	0.145693989
545	0.1453465625
546	0.1450353004
547	0.1446863162
548	0.1443918019
549	0.1441396837
550	0.1439752243
551	0.1437691884
552	0.1434818306
553	0.1431028986
554	0.1430093846
555	0.1429563852
556	0.1429172205
557	0.1427064869
558	0.1426739256
559	0.1425363458
560	0.1422498046
561	0.1419786681
562	0.1415028765
563	0.1411417454
564	0.1408705176
565	0.1406708228
566	0.140587433
567	0.1404474633
568	0.1402396867
569	0.1399940807
570	0.1396653582
571	0.1393607113
572	0.1389578095
573	0.1387228507
574	0.1385336839
575	0.1382325932
576	0.1380445716
577	0.1377537583
578	0.1374989877
579	0.1372675096
580	0.1370278981
581	0.1368795972
582	0.1364899802
583	0.1360850088
584	0.1358245587
585	0.1355921867
586	0.135274829
587	0.1350167589
588	0.1347082268
589	0.1342942787
590	0.134076384
591	0.1337182123
592	0.1335056739
593	0.1333134649
594	0.1330327539
595	0.1326367164
596	0.1323995149
597	0.1321390517
598	0.1319790694
599	0.1317783635
600	0.1316508131
601	0.1315746892
602	0.1311924941
603	0.1310268224
604	0.1308472405
605	0.1306729349
606	0.1304810889
607	0.130141312
608	0.129941679
609	0.129703645
610	0.1294469967
611	0.1291962767
612	0.1291349347
613	0.1288442239
614	0.1287571631
615	0.128443346
616	0.128307234
617	0.1281102585
618	0.1279468523
619	0.1277180628
620	0.127364463
621	0.1272653138
622	0.1270419747
623	0.1267622801
624	0.1265653879
625	0.1262915675
626	0.1261642449
627	0.1259832903
628	0.125798962
629	0.1255332141
630	0.1252910728
631	0.1251151793
632	0.1247684458
633	0.1244624283
634	0.1243346086
635	0.1241786044
636	0.1241613014
637	0.1238618876
638	0.1237820938
639	0.1236330402
640	0.1234924733
641	0.1232980333
642	0.1231361883
643	0.1228735334
644	0.1228518264
645	0.1227452883
646	0.1224669239
647	0.1221931046
648	0.1220674168
649	0.1218673055
650	0.1216912389
651	0.1215040548
652	0.1212720775
653	0.1210013127
654	0.1206748097
655	0.120505808
656	0.1202421628
657	0.1200518475
658	0.1199332164
659	0.119693394
660	0.1196030116
661	0.1193658425
662	0.1191598327
663	0.119039323
664	0.1188165673
665	0.1186614497
666	0.1184661119
667	0.1184139382
668	0.118151546
669	0.1180878935
670	0.1178641014
671	0.1177144692
672	0.1174382416
673	0.117252289
674	0.117184947
675	0.1169538415
676	0.1166888386
677	0.1164965243
678	0.116325981
679	0.1161635886
680	0.1160455493
681	0.1158609372
682	0.1157409275
683	0.1154815433
684	0.1152815275
685	0.1149593377
686	0.114721099
687	0.1145217245
688	0.1142794042
689	0.1142268353
690	0.1140086022
691	0.1138503397
692	0.1136809651
693	0.1135327671
694	0.1134784352
695	0.1132399578
696	0.1129856202
697	0.1128094996
698	0.1125897509
699	0.1123159309
700	0.1122236891
701	0.1121205717
702	0.1118460234
703	0.1117643517
704	0.1115057859
705	0.1112731486
706	0.1111368258
707	0.1109196686
708	0.1107563961
709	0.1105531364
710	0.1102922357
711	0.1101931549
712	0.1099980035
713	0.1097844698
714	0.109594384
715	0.1093059059
716	0.1092286571
717	0.1091945516
718	0.1090878769
719	0.1089393898
720	0.1086531765
721	0.1085675081
722	0.1083824106
723	0.1083031944
724	0.1082512299
725	0.1080642938
726	0.1079087748
727	0.1076688113
728	0.1075818404
729	0.1073385683
730	0.1071837732
731	0.1069158683
732	0.1067325752
733	0.1065500137
734	0.1064645613
735	0.1064537572
736	0.1062381222
737	0.1062248474
738	0.1060416389
739	0.105846251
740	0.1058337272
741	0.1057007697
742	0.1055287766
743	0.1053927906
744	0.1052035233
745	0.1051789474
746	0.1050082109
747	0.1048631042
748	0.1048043916
749	0.1047361329
750	0.1047115253
751	0.104682764
752	0.1045408755
753	0.104495196
754	0.1044855641
755	0.1043177223
756	0.104164766
757	0.1041390985
758	0.1039181763
759	0.1037316659
760	0.1035565985
761	0.1034873166
762	0.1031956898
763	0.1029810406
764	0.1028708644
765	0.1026277202
766	0.1022510548
767	0.1021598763
768	0.1020659209
769	0.1019295937
770	0.1018741718
771	0.1017283266
772	0.1017103464
773	0.1015553141
774	0.1013756542
775	0.1013418523
776	0.1013214021
777	0.101171351
778	0.1011498892
779	0.1010488053
780	0.1008617009
781	0.1007271579
782	0.100591904
783	0.1003643987
784	0.1001986268
785	0.09993913257
786	0.09982606842
787	0.09967283939
788	0.09946160114
789	0.0993416102
790	0.0992184016
791	0.09907510921
792	0.09886739703
793	0.0987508967
794	0.09857386828
795	0.09845472732
796	0.09825668872
797	0.09808146113
798	0.09784569854
799	0.09771491082
800	0.09757442609
801	0.0973940005
802	0.09724784258
803	0.09710949148
804	0.09699164958
805	0.09685143
806	0.09670550222
807	0.09655259131
808	0.09647478648
809	0.09623922381
810	0.09605668019
811	0.09602918873
812	0.09588146718
813	0.09567468516
814	0.09552720359
815	0.09533249885
816	0.09519351428
817	0.09511761337
818	0.09510840345
819	0.09485809268
820	0.09485001197
821	0.09465270734
822	0.09454239847
823	0.0944095631
824	0.09430759993
825	0.09409316811
826	0.09408249884
827	0.09394879004
828	0.09391303645
829	0.09376947695
830	0.09376072978
831	0.09372437369
832	0.09359893973
833	0.09338838924
834	0.09328335543
835	0.09309977815
836	0.09305885781
837	0.09291056867
838	0.09278716637
839	0.0927133129
840	0.09258293082
841	0.09251092137
842	0.09241986748
843	0.09229798724
844	0.09214339177
845	0.09190212133
846	0.09188523821
847	0.0917103621
848	0.09156097728
849	0.09143985945
850	0.09143038194
851	0.09128434832
852	0.09110471738
853	0.0909697634
854	0.0907729474
855	0.09065239181
856	0.09051718516
857	0.09042042503
858	0.09032853123
859	0.09020527639
860	0.09016022408
861	0.08998151165
862	0.0898997176
863	0.08978960467
864	0.08961157181
865	0.08947408773
866	0.08936430257
867	0.08925555232
868	0.08909628871
869	0.08904730581
870	0.08883327054
871	0.08869471524
872	0.08855871232
873	0.08847403067
874	0.08827070261
875	0.08815246276
876	0.08803203476
877	0.08794044621
878	0.08772735423
879	0.08763193654
880	0.08754143587
881	0.08739433203
882	0.08729323564
883	0.08713513838
884	0.08695363791
885	0.08685265664
886	0.08674116453
887	0.08661398526
888	0.08653141626
889	0.08639816355
890	0.08630428583
891	0.0861919696
892	0.08618387506
893	0.08611599523
894	0.08608204782
895	0.0859706702
896	0.08586382533
897	0.08585525083
898	0.08575015608
899	0.08561028389
900	0.08550276429
901	0.08537828074
902	0.08530340819
903	0.08516275466
904	0.08495281719
905	0.08488233819
906	0.08474549903
907	0.08468095161
908	0.08447946249
909	0.08432597726
910	0.08416303503
911	0.08409648922
912	0.08388618334
913	0.08371765062
914	0.08370022621
915	0.08359631792
916	0.08347648969
917	0.0834020976
918	0.08338594385
919	0.08325164477
920	0.08314115884
921	0.08295997403
922	0.08279735004
923	0.08256703372
924	0.08245709693
925	0.08234207997
926	0.08214322193
927	0.08204588888
928	0.08190539311
929	0.08178493352
930	0.08157740218
931	0.08146086855
932	0.08144518718
933	0.08131651654
934	0.08120635964
935	0.08109361454
936	0.08108268565
937	0.08094294237
938	0.08088130567
939	0.08082706957
940	0.08074955889
941	0.08057043028
942	0.08046545614
943	0.08035110858
944	0.08021720032
945	0.080069927
946	0.07998901131
947	0.07985089152
948	0.07984126689
949	0.07976543859
950	0.07961388748
951	0.07951220351
952	0.07938641862
953	0.07921473793
954	0.07914588023
955	0.07905216634
956	0.07889492936
957	0.07871694783
958	0.07856011117
959	0.07843821011
960	0.0784221855
961	0.07827947351
962	0.07818557831
963	0.07815492674
964	0.07808082806
965	0.07793699364
966	0.07782401723
967	0.0777325504
968	0.07764379765
969	0.07747370959
970	0.0774000877
971	0.07730166016
972	0.07718679019
973	0.07708863982
974	0.07695212026
975	0.07688150017
976	0.07677952425
977	0.07664218152
978	0.0765205687
979	0.07651041491
980	0.07649396186
981	0.07633044625
982	0.07621599696
983	0.07620744856
984	0.07611459465
985	0.0760763366
986	0.07594605335
987	0.07592009443
988	0.07579554534
989	0.07570404871
990	0.0755819972
991	0.07555003429
992	0.07546737799
993	0.07529941684
994	0.07513024896
995	0.07509115643
996	0.07495815473
997	0.07488356006
998	0.07475384924
999	0.07460868366
